signal_time,entry_time,exit_time,asset,funding_rate,mark_price,source_symbol
2025-10-14 00:00:00+00:00,2025-10-14 01:00:00+00:00,2025-10-14 09:00:00+00:00,LINK,0.0001,19.838000000000001,LINKUSDT
2025-10-20 16:00:00+00:00,2025-10-20 17:00:00+00:00,2025-10-21 01:00:00+00:00,LINK,0.0001,18.76233238,LINKUSDT
2025-10-23 00:00:00+00:00,2025-10-23 01:00:00+00:00,2025-10-23 09:00:00+00:00,LINK,0.0001,17.1937979,LINKUSDT
2025-10-24 08:00:00+00:00,2025-10-24 09:00:00+00:00,2025-10-24 17:00:00+00:00,AVAX,0.0001,19.488,AVAXUSDT
2025-10-26 16:00:00+00:00,2025-10-26 17:00:00+00:00,2025-10-27 01:00:00+00:00,DOGE,0.0001,0.20301,DOGEUSDT
2025-10-28 00:00:00+00:00,2025-10-28 01:00:00+00:00,2025-10-28 09:00:00+00:00,LINK,0.0001,18.204999999999998,LINKUSDT
2025-10-29 16:00:00+00:00,2025-10-29 17:00:00+00:00,2025-10-30 01:00:00+00:00,LINK,0.0001,18.012221239999999,LINKUSDT
2025-11-01 08:00:00+00:00,2025-11-01 09:00:00+00:00,2025-11-01 17:00:00+00:00,BTC,0.0001,110025.3,BTCUSDT
2025-11-04 16:00:00+00:00,2025-11-04 17:00:00+00:00,2025-11-05 01:00:00+00:00,ADA,0.0001,0.54239999999999999,ADAUSDT
2025-11-10 00:00:00+00:00,2025-11-10 01:00:00+00:00,2025-11-10 09:00:00+00:00,SOL,0.0001,164.46000000000001,SOLUSDT
2025-11-12 16:00:00+00:00,2025-11-12 17:00:00+00:00,2025-11-13 01:00:00+00:00,LINK,0.0001,15.373086949999999,LINKUSDT
2025-11-14 08:00:00+00:00,2025-11-14 09:00:00+00:00,2025-11-14 17:00:00+00:00,ADA,0.0001,0.52380000000000004,ADAUSDT
2025-11-16 08:00:00+00:00,2025-11-16 09:00:00+00:00,2025-11-16 17:00:00+00:00,BTC,0.0001,96065.309804400007,BTCUSDT
2025-11-17 16:00:00+00:00,2025-11-17 17:00:00+00:00,2025-11-18 01:00:00+00:00,ADA,0.0001,0.47529732000000002,ADAUSDT
2025-11-19 00:00:00+00:00,2025-11-19 01:00:00+00:00,2025-11-19 09:00:00+00:00,ADA,0.0001,0.47510000000000002,ADAUSDT
2025-11-20 08:00:00+00:00,2025-11-20 09:00:00+00:00,2025-11-20 17:00:00+00:00,ADA,0.0001,0.47020000000000001,ADAUSDT
2025-11-24 08:00:00+00:00,2025-11-24 09:00:00+00:00,2025-11-24 17:00:00+00:00,BNB,0.00011464,854.47222873999999,BNBUSDT
2025-11-27 08:00:00+00:00,2025-11-27 09:00:00+00:00,2025-11-27 17:00:00+00:00,LINK,0.0001,13.348000000000001,LINKUSDT
2025-12-01 00:00:00+00:00,2025-12-01 01:00:00+00:00,2025-12-01 09:00:00+00:00,SOL,0.0001,133.41112659999999,SOLUSDT
2025-12-03 00:00:00+00:00,2025-12-03 01:00:00+00:00,2025-12-03 09:00:00+00:00,ADA,0.0001,0.43340000000000001,ADAUSDT
2025-12-04 08:00:00+00:00,2025-12-04 09:00:00+00:00,2025-12-04 17:00:00+00:00,ADA,0.0001,0.4516,ADAUSDT
2025-12-13 16:00:00+00:00,2025-12-13 17:00:00+00:00,2025-12-14 01:00:00+00:00,AVAX,0.0001,13.359,AVAXUSDT
2025-12-15 08:00:00+00:00,2025-12-15 09:00:00+00:00,2025-12-15 17:00:00+00:00,AVAX,0.0001,13.191935539999999,AVAXUSDT
2025-12-19 16:00:00+00:00,2025-12-19 17:00:00+00:00,2025-12-20 01:00:00+00:00,ADA,0.0001,0.37105065999999998,ADAUSDT
2025-12-21 00:00:00+00:00,2025-12-21 01:00:00+00:00,2025-12-21 09:00:00+00:00,LINK,0.0001,12.547000000000001,LINKUSDT
2025-12-25 00:00:00+00:00,2025-12-25 01:00:00+00:00,2025-12-25 09:00:00+00:00,ADA,0.0001,0.35649999999999998,ADAUSDT
2025-12-27 08:00:00+00:00,2025-12-27 09:00:00+00:00,2025-12-27 17:00:00+00:00,ADA,0.0001,0.35210759000000003,ADAUSDT
2025-12-28 16:00:00+00:00,2025-12-28 17:00:00+00:00,2025-12-29 01:00:00+00:00,BNB,0.00010964,861.07994277,BNBUSDT
2026-01-02 16:00:00+00:00,2026-01-02 17:00:00+00:00,2026-01-03 01:00:00+00:00,ADA,0.0001,0.37153522,ADAUSDT
2026-01-04 00:00:00+00:00,2026-01-04 01:00:00+00:00,2026-01-04 09:00:00+00:00,ADA,0.0001,0.38929999999999998,ADAUSDT
2026-01-05 16:00:00+00:00,2026-01-05 17:00:00+00:00,2026-01-06 01:00:00+00:00,ADA,0.0001,0.41260000000000002,ADAUSDT
2026-01-08 08:00:00+00:00,2026-01-08 09:00:00+00:00,2026-01-08 17:00:00+00:00,ADA,0.0001,0.3952,ADAUSDT
2026-01-11 16:00:00+00:00,2026-01-11 17:00:00+00:00,2026-01-12 01:00:00+00:00,ADA,0.0001,0.39019999999999999,ADAUSDT
2026-01-14 00:00:00+00:00,2026-01-14 01:00:00+00:00,2026-01-14 09:00:00+00:00,BNB,0.00014578,944.25,BNBUSDT
2026-01-17 00:00:00+00:00,2026-01-17 01:00:00+00:00,2026-01-17 09:00:00+00:00,ADA,0.0001,0.39529999999999998,ADAUSDT
2026-01-26 16:00:00+00:00,2026-01-26 17:00:00+00:00,2026-01-27 01:00:00+00:00,ADA,0.0001,0.35220000000000001,ADAUSDT
2026-01-28 00:00:00+00:00,2026-01-28 01:00:00+00:00,2026-01-28 09:00:00+00:00,ADA,0.0001,0.36059999999999998,ADAUSDT
2026-01-30 08:00:00+00:00,2026-01-30 09:00:00+00:00,2026-01-30 17:00:00+00:00,LINK,0.0001,10.84068589,LINKUSDT
2026-02-01 16:00:00+00:00,2026-02-01 17:00:00+00:00,2026-02-02 01:00:00+00:00,LINK,0.0001,9.5296858600000007,LINKUSDT
2026-02-18 00:00:00+00:00,2026-02-18 01:00:00+00:00,2026-02-18 09:00:00+00:00,AVAX,0.0001,9.1349999999999998,AVAXUSDT
2026-02-20 08:00:00+00:00,2026-02-20 09:00:00+00:00,2026-02-20 17:00:00+00:00,AVAX,0.0001,9.1936180899999993,AVAXUSDT
2026-02-23 16:00:00+00:00,2026-02-23 17:00:00+00:00,2026-02-24 01:00:00+00:00,LINK,0.0001,8.4139999999999997,LINKUSDT
2026-02-25 16:00:00+00:00,2026-02-25 17:00:00+00:00,2026-02-26 01:00:00+00:00,ADA,0.0001,0.29034657000000003,ADAUSDT
2026-02-27 08:00:00+00:00,2026-02-27 09:00:00+00:00,2026-02-27 17:00:00+00:00,AVAX,0.0001,9.3819999999999997,AVAXUSDT
2026-03-01 08:00:00+00:00,2026-03-01 09:00:00+00:00,2026-03-01 17:00:00+00:00,ADA,0.0001,0.28260000000000002,ADAUSDT
2026-03-04 16:00:00+00:00,2026-03-04 17:00:00+00:00,2026-03-05 01:00:00+00:00,AVAX,0.0001,9.7031651199999995,AVAXUSDT
2026-03-11 00:00:00+00:00,2026-03-11 01:00:00+00:00,2026-03-11 09:00:00+00:00,AVAX,0.0001,9.5283751300000006,AVAXUSDT
2026-03-13 16:00:00+00:00,2026-03-13 17:00:00+00:00,2026-03-14 01:00:00+00:00,ADA,0.0001,0.2713527,ADAUSDT
2026-03-15 08:00:00+00:00,2026-03-15 09:00:00+00:00,2026-03-15 17:00:00+00:00,LINK,0.0001,9.2129999999999992,LINKUSDT
2026-03-16 16:00:00+00:00,2026-03-16 17:00:00+00:00,2026-03-17 01:00:00+00:00,ADA,0.0001,0.28341716,ADAUSDT
2026-03-23 00:00:00+00:00,2026-03-23 01:00:00+00:00,2026-03-23 09:00:00+00:00,LINK,0.0001,8.6843625800000002,LINKUSDT
2026-03-25 00:00:00+00:00,2026-03-25 01:00:00+00:00,2026-03-25 09:00:00+00:00,ADA,0.0001,0.26629999999999998,ADAUSDT
2026-03-28 16:00:00+00:00,2026-03-28 17:00:00+00:00,2026-03-29 01:00:00+00:00,DOGE,0.0001,0.094000180000000003,DOGEUSDT
2026-03-30 16:00:00+00:00,2026-03-30 17:00:00+00:00,2026-03-31 01:00:00+00:00,ADA,0.0001,0.24832636999999999,ADAUSDT
2026-04-01 00:00:00+00:00,2026-04-01 01:00:00+00:00,2026-04-01 09:00:00+00:00,DOGE,0.0001,0.092280000000000001,DOGEUSDT
2026-04-03 00:00:00+00:00,2026-04-03 01:00:00+00:00,2026-04-03 09:00:00+00:00,ADA,0.0001,0.23923342,ADAUSDT
2026-04-05 08:00:00+00:00,2026-04-05 09:00:00+00:00,2026-04-05 17:00:00+00:00,ADA,0.0001,0.24188345999999999,ADAUSDT
2026-04-07 00:00:00+00:00,2026-04-07 01:00:00+00:00,2026-04-07 09:00:00+00:00,LINK,0.0001,8.7979819500000005,LINKUSDT
2026-04-08 08:00:00+00:00,2026-04-08 09:00:00+00:00,2026-04-08 17:00:00+00:00,ADA,0.0001,0.26116721999999998,ADAUSDT
2026-04-10 00:00:00+00:00,2026-04-10 01:00:00+00:00,2026-04-10 09:00:00+00:00,ADA,0.0001,0.25403655000000003,ADAUSDT
2026-04-12 00:00:00+00:00,2026-04-12 01:00:00+00:00,2026-04-12 09:00:00+00:00,AVAX,0.0001,9.3721486899999995,AVAXUSDT
2026-04-13 16:00:00+00:00,2026-04-13 17:00:00+00:00,2026-04-14 01:00:00+00:00,SOL,0.0001,82.629999999999995,SOLUSDT
2026-04-15 16:00:00+00:00,2026-04-15 17:00:00+00:00,2026-04-16 01:00:00+00:00,AVAX,0.0001,9.3658241699999998,AVAXUSDT
2026-04-21 00:00:00+00:00,2026-04-21 01:00:00+00:00,2026-04-21 09:00:00+00:00,AVAX,0.0001,9.2690000000000001,AVAXUSDT
2026-04-22 08:00:00+00:00,2026-04-22 09:00:00+00:00,2026-04-22 17:00:00+00:00,ADA,0.0001,0.25473077,ADAUSDT
2026-04-24 08:00:00+00:00,2026-04-24 09:00:00+00:00,2026-04-24 17:00:00+00:00,ADA,0.0001,0.24880905,ADAUSDT
2026-04-28 08:00:00+00:00,2026-04-28 09:00:00+00:00,2026-04-28 17:00:00+00:00,DOGE,0.0001,0.099599999999999994,DOGEUSDT
2026-05-01 16:00:00+00:00,2026-05-01 17:00:00+00:00,2026-05-02 01:00:00+00:00,ADA,0.0001,0.25019999999999998,ADAUSDT
2026-05-03 16:00:00+00:00,2026-05-03 17:00:00+00:00,2026-05-04 01:00:00+00:00,ADA,0.0001,0.25065326999999998,ADAUSDT
2026-05-05 16:00:00+00:00,2026-05-05 17:00:00+00:00,2026-05-06 01:00:00+00:00,BNB,0.00010704000000000001,631.38,BNBUSDT
2026-05-07 00:00:00+00:00,2026-05-07 01:00:00+00:00,2026-05-07 09:00:00+00:00,ADA,0.0001,0.26690000000000003,ADAUSDT
2026-05-09 00:00:00+00:00,2026-05-09 01:00:00+00:00,2026-05-09 09:00:00+00:00,ADA,0.0001,0.27349859999999998,ADAUSDT
2026-05-10 16:00:00+00:00,2026-05-10 17:00:00+00:00,2026-05-11 01:00:00+00:00,ADA,0.0001,0.28149943999999999,ADAUSDT
2026-05-12 16:00:00+00:00,2026-05-12 17:00:00+00:00,2026-05-13 01:00:00+00:00,BNB,0.00015663,652.51280405,BNBUSDT
2026-05-14 08:00:00+00:00,2026-05-14 09:00:00+00:00,2026-05-14 17:00:00+00:00,ADA,0.0001,0.26440000000000002,ADAUSDT
2026-05-17 00:00:00+00:00,2026-05-17 01:00:00+00:00,2026-05-17 09:00:00+00:00,AVAX,0.0001,9.2868465499999999,AVAXUSDT
2026-05-20 16:00:00+00:00,2026-05-20 17:00:00+00:00,2026-05-21 01:00:00+00:00,LINK,0.0001,9.6259999999999994,LINKUSDT
2026-05-22 00:00:00+00:00,2026-05-22 01:00:00+00:00,2026-05-22 09:00:00+00:00,ADA,0.0001,0.2505,ADAUSDT
2026-05-26 00:00:00+00:00,2026-05-26 01:00:00+00:00,2026-05-26 09:00:00+00:00,ADA,0.0001,0.24355141999999999,ADAUSDT
2026-05-29 00:00:00+00:00,2026-05-29 01:00:00+00:00,2026-05-29 09:00:00+00:00,BTC,0.0001,73591.399999999994,BTCUSDT
2026-05-30 16:00:00+00:00,2026-05-30 17:00:00+00:00,2026-05-31 01:00:00+00:00,BNB,0.00011873,694.91981793000002,BNBUSDT
2026-06-01 16:00:00+00:00,2026-06-01 17:00:00+00:00,2026-06-02 01:00:00+00:00,BTC,0.0001,71103.487615899998,BTCUSDT
2026-06-11 16:00:00+00:00,2026-06-11 17:00:00+00:00,2026-06-12 01:00:00+00:00,ADA,0.0001,0.1661,ADAUSDT
2026-06-21 16:00:00+00:00,2026-06-21 17:00:00+00:00,2026-06-22 01:00:00+00:00,LINK,0.0001,7.984,LINKUSDT
2026-06-27 00:00:00+00:00,2026-06-27 01:00:00+00:00,2026-06-27 09:00:00+00:00,AVAX,0.0001,6.6289999999999996,AVAXUSDT
2026-06-30 00:00:00+00:00,2026-06-30 01:00:00+00:00,2026-06-30 09:00:00+00:00,SOL,0.0001,75.133076810000006,SOLUSDT
2026-07-01 08:00:00+00:00,2026-07-01 09:00:00+00:00,2026-07-01 17:00:00+00:00,ADA,0.0001,0.15005804,ADAUSDT
2026-07-02 16:00:00+00:00,2026-07-02 17:00:00+00:00,2026-07-03 01:00:00+00:00,BNB,0.00010499,562.81736515,BNBUSDT
2026-07-04 00:00:00+00:00,2026-07-04 01:00:00+00:00,2026-07-04 09:00:00+00:00,BNB,0.00019594,574.23000000000002,BNBUSDT
2026-07-05 16:00:00+00:00,2026-07-05 17:00:00+00:00,2026-07-06 01:00:00+00:00,ADA,0.0001,0.18905654999999999,ADAUSDT
2026-07-07 00:00:00+00:00,2026-07-07 01:00:00+00:00,2026-07-07 09:00:00+00:00,AVAX,0.0001,6.9279999999999999,AVAXUSDT
2026-07-10 00:00:00+00:00,2026-07-10 01:00:00+00:00,2026-07-10 09:00:00+00:00,AVAX,0.0001,6.67531578,AVAXUSDT
2026-07-11 08:00:00+00:00,2026-07-11 09:00:00+00:00,2026-07-11 17:00:00+00:00,DOGE,0.0001,0.074261489999999999,DOGEUSDT
2026-07-12 16:00:00+00:00,2026-07-12 17:00:00+00:00,2026-07-13 01:00:00+00:00,BNB,0.00011818,581.47000000000003,BNBUSDT
2026-07-15 16:00:00+00:00,2026-07-15 17:00:00+00:00,2026-07-16 01:00:00+00:00,LINK,0.0001,8.5489999999999995,LINKUSDT
2026-07-18 00:00:00+00:00,2026-07-18 01:00:00+00:00,2026-07-18 09:00:00+00:00,ADA,0.0001,0.16652845999999999,ADAUSDT
2026-07-19 08:00:00+00:00,2026-07-19 09:00:00+00:00,2026-07-19 17:00:00+00:00,ADA,0.0001,0.16560920000000001,ADAUSDT
2026-07-21 08:00:00+00:00,2026-07-21 09:00:00+00:00,2026-07-21 17:00:00+00:00,ADA,0.0001,0.17631867000000001,ADAUSDT
2026-07-25 16:00:00+00:00,2026-07-25 17:00:00+00:00,2026-07-26 01:00:00+00:00,AVAX,0.0001,6.58054703,AVAXUSDT
2026-07-27 08:00:00+00:00,2026-07-27 09:00:00+00:00,2026-07-27 17:00:00+00:00,LINK,0.0001,8.8089999999999993,LINKUSDT
